"city","city_ascii","lat","lng","country","iso2","iso3","admin_name","capital","population","id"
"Oberkirch","Oberkirch","48.5333","8.0833","Germany","DE","DEU","Baden-Württemberg","","20092","1276739886"
"Schmalkalden","Schmalkalden","50.7167","10.4500","Germany","DE","DEU","Thuringia","","20065","1276313755"
"Tettnang","Tettnang","47.6708","9.5875","Germany","DE","DEU","Baden-Württemberg","","20037","1276775320"
"Donauwörth","Donauworth","48.7000","10.8000","Germany","DE","DEU","Bavaria","minor","19994","1276878391"
"Dillingen","Dillingen","49.3500","6.7333","Germany","DE","DEU","Saarland","","19989","1276001038"
"Korntal-Münchingen","Korntal-Munchingen","48.8306","9.1214","Germany","DE","DEU","Baden-Württemberg","","19955","1276087969"
"Waldbröl","Waldbrol","50.8789","7.6150","Germany","DE","DEU","North Rhine-Westphalia","","19949","1276170251"
"Hiddenhausen","Hiddenhausen","52.1667","8.6167","Germany","DE","DEU","North Rhine-Westphalia","","19924","1276748088"
"Nottuln","Nottuln","51.9167","7.2833","Germany","DE","DEU","North Rhine-Westphalia","","19901","1276258837"
"Gerlingen","Gerlingen","48.8000","9.0653","Germany","DE","DEU","Baden-Württemberg","","19853","1276144443"
"Moosburg","Moosburg","48.4667","11.9333","Germany","DE","DEU","Bavaria","","19832","1276561909"
"Dillingen","Dillingen","48.5667","10.4667","Germany","DE","DEU","Bavaria","minor","19814","1276506212"
"Torgau","Torgau","51.5603","13.0056","Germany","DE","DEU","Saxony","minor","19802","1276804920"
"Wilnsdorf","Wilnsdorf","50.8167","8.1000","Germany","DE","DEU","North Rhine-Westphalia","","19793","1276419924"
"Ennigerloh","Ennigerloh","51.8367","8.0256","Germany","DE","DEU","North Rhine-Westphalia","","19757","1276421778"
"Wittlich","Wittlich","49.9869","6.8897","Germany","DE","DEU","Rhineland-Palatinate","minor","19740","1276069973"
"Marsberg","Marsberg","51.4500","8.8333","Germany","DE","DEU","North Rhine-Westphalia","","19736","1276309670"
"Sarstedt","Sarstedt","52.2394","9.8606","Germany","DE","DEU","Lower Saxony","","19735","1276490791"
"Gröbenzell","Grobenzell","48.2000","11.3667","Germany","DE","DEU","Bavaria","","19717","1276398825"
"Mayen","Mayen","50.3333","7.2167","Germany","DE","DEU","Rhineland-Palatinate","","19708","1276174509"
"Schenefeld","Schenefeld","53.6028","9.8233","Germany","DE","DEU","Schleswig-Holstein","","19707","1276791655"
"Oschersleben","Oschersleben","52.0167","11.2500","Germany","DE","DEU","Saxony-Anhalt","","19704","1276686337"
"Bückeburg","Buckeburg","52.2608","9.0492","Germany","DE","DEU","Lower Saxony","","19701","1276508515"
"Haiger","Haiger","50.7422","8.2039","Germany","DE","DEU","Hesse","","19623","1276810840"
"Bad Aibling","Bad Aibling","47.8639","12.0100","Germany","DE","DEU","Bavaria","","19613","1276844408"
"Bad Pyrmont","Bad Pyrmont","51.9867","9.2636","Germany","DE","DEU","Lower Saxony","","19604","1276800450"
"Rhede","Rhede","51.8333","6.7006","Germany","DE","DEU","North Rhine-Westphalia","","19595","1276000350"
"Engelskirchen","Engelskirchen","50.9833","7.4167","Germany","DE","DEU","North Rhine-Westphalia","","19584","1276315673"
"Wenden","Wenden","50.9667","7.8667","Germany","DE","DEU","North Rhine-Westphalia","","19565","1276958292"
"Eschwege","Eschwege","51.1881","10.0528","Germany","DE","DEU","Hesse","minor","19472","1276348756"
"Borna","Borna","51.1167","12.5000","Germany","DE","DEU","Saxony","","19470","1276020510"
"Mölln","Molln","53.6269","10.6847","Germany","DE","DEU","Schleswig-Holstein","","19469","1276643502"
"Müllheim","Mullheim","47.8000","7.6333","Germany","DE","DEU","Baden-Württemberg","","19463","1276925185"
"Hechingen","Hechingen","48.3517","8.9633","Germany","DE","DEU","Baden-Württemberg","","19439","1276884131"
"Weil der Stadt","Weil der Stadt","48.7508","8.8706","Germany","DE","DEU","Baden-Württemberg","","19401","1276534554"
"Sulzbach-Rosenberg","Sulzbach-Rosenberg","49.5000","11.7500","Germany","DE","DEU","Bavaria","","19401","1276541212"
"Bad Driburg","Bad Driburg","51.7333","9.0167","Germany","DE","DEU","North Rhine-Westphalia","","19390","1276571920"
"Annaberg-Buchholz","Annaberg-Buchholz","50.5800","13.0022","Germany","DE","DEU","Saxony","minor","19382","1276866777"
"Burghausen","Burghausen","48.1667","12.8333","Germany","DE","DEU","Bavaria","","19364","1276305755"
"Nauen","Nauen","52.6000","12.8831","Germany","DE","DEU","Brandenburg","","19352","1276864648"
"Wassenberg","Wassenberg","51.1000","6.1500","Germany","DE","DEU","North Rhine-Westphalia","","19339","1276956199"
"Wolfratshausen","Wolfratshausen","47.9133","11.4278","Germany","DE","DEU","Bavaria","","19335","1276706639"
"Heusenstamm","Heusenstamm","50.0500","8.8000","Germany","DE","DEU","Hesse","","19306","1276666927"
"Haldensleben","Haldensleben","52.2833","11.4167","Germany","DE","DEU","Saxony-Anhalt","minor","19267","1276371853"
"Alzey","Alzey","49.7458","8.1153","Germany","DE","DEU","Rhineland-Palatinate","minor","19265","1276680173"
"Gilching","Gilching","48.1167","11.3000","Germany","DE","DEU","Bavaria","","19247","1276366284"
"Schkeuditz","Schkeuditz","51.4000","12.2167","Germany","DE","DEU","Saxony","","19189","1276228794"
"Bad Tölz","Bad Tolz","47.7603","11.5567","Germany","DE","DEU","Bavaria","minor","19186","1276892151"
"Schönefeld","Schonefeld","52.3883","13.5047","Germany","DE","DEU","Brandenburg","","19174","1276663675"
"Blankenburg","Blankenburg","51.7953","10.9622","Germany","DE","DEU","Saxony-Anhalt","","19161","1276635033"
"Seesen","Seesen","51.8931","10.1783","Germany","DE","DEU","Lower Saxony","","19159","1276914120"
"Sömmerda","Sommerda","51.1617","11.1169","Germany","DE","DEU","Thuringia","minor","19156","1276806984"
"Schwalmtal","Schwalmtal","51.2225","6.2625","Germany","DE","DEU","North Rhine-Westphalia","","19143","1276833199"
"Schneverdingen","Schneverdingen","53.1167","9.8000","Germany","DE","DEU","Lower Saxony","","19140","1276752778"
"Eitorf","Eitorf","50.7697","7.4517","Germany","DE","DEU","North Rhine-Westphalia","","19132","1276150855"
"Lebach","Lebach","49.4100","6.9100","Germany","DE","DEU","Saarland","","19095","1276242576"
"Pfullingen","Pfullingen","48.4656","9.2261","Germany","DE","DEU","Baden-Württemberg","","19005","1276393885"
"Radeberg","Radeberg","51.1167","13.9167","Germany","DE","DEU","Saxony","","18980","1276815602"
"Burscheid","Burscheid","51.1000","7.1167","Germany","DE","DEU","North Rhine-Westphalia","","18968","1276397307"
"Kolbermoor","Kolbermoor","47.8500","12.0667","Germany","DE","DEU","Bavaria","","18945","1276583234"
"Neviges","Neviges","51.3128","7.0869","Germany","DE","DEU","North Rhine-Westphalia","","18937","1276164931"
"Bad Berleburg","Bad Berleburg","51.0497","8.4000","Germany","DE","DEU","North Rhine-Westphalia","","18923","1276128056"
"Prenzlau","Prenzlau","53.3167","13.8667","Germany","DE","DEU","Brandenburg","minor","18909","1276456147"
"Bad Reichenhall","Bad Reichenhall","47.7247","12.8769","Germany","DE","DEU","Bavaria","minor","18893","1276059039"
"Hemmingen","Hemmingen","52.3236","9.7256","Germany","DE","DEU","Lower Saxony","","18870","1276579217"
"Weißenburg","Weissenburg","49.0306","10.9719","Germany","DE","DEU","Bavaria","minor","18854","1276099657"
"Alzenau in Unterfranken","Alzenau in Unterfranken","50.0667","9.0667","Germany","DE","DEU","Bavaria","","18829","1276942017"
"Bad Dürkheim","Bad Durkheim","49.4594","8.1681","Germany","DE","DEU","Rhineland-Palatinate","minor","18818","1276602357"
"Marktoberdorf","Marktoberdorf","47.7667","10.6167","Germany","DE","DEU","Bavaria","minor","18809","1276720955"
"Bremervörde","Bremervorde","53.4833","9.1333","Germany","DE","DEU","Lower Saxony","","18793","1276000575"
"Alfeld","Alfeld","51.9886","9.8269","Germany","DE","DEU","Lower Saxony","","18723","1276733070"
"Bergneustadt","Bergneustadt","51.0333","7.6500","Germany","DE","DEU","North Rhine-Westphalia","","18633","1276283829"
"Uetersen","Uetersen","53.6872","9.6692","Germany","DE","DEU","Schleswig-Holstein","","18618","1276507212"
"Renningen","Renningen","48.7661","8.9347","Germany","DE","DEU","Baden-Württemberg","","18596","1276122703"
"Rhynern","Rhynern","51.6299","7.8581","Germany","DE","DEU","North Rhine-Westphalia","","18578","1276906435"
"Crimmitschau","Crimmitschau","50.8181","12.3875","Germany","DE","DEU","Saxony","","18567","1276188517"
"Glinde","Glinde","53.5406","10.2111","Germany","DE","DEU","Schleswig-Holstein","","18547","1276316044"
"Hochheim am Main","Hochheim am Main","50.0167","8.3500","Germany","DE","DEU","Hesse","","18538","1276794905"
"Rhaude","Rhaude","53.1667","7.5500","Germany","DE","DEU","Lower Saxony","","18495","1276244739"
"Vlotho","Vlotho","52.1667","8.8497","Germany","DE","DEU","North Rhine-Westphalia","","18495","1276438597"
"Schwalmstadt","Schwalmstadt","50.9333","9.2167","Germany","DE","DEU","Hesse","","18488","1276496894"
"Vellmar","Vellmar","51.3500","9.4667","Germany","DE","DEU","Hesse","","18474","1276293369"
"Hoppegarten","Hoppegarten","52.5167","13.6667","Germany","DE","DEU","Brandenburg","","18469","1276233204"
"Hessisch Oldendorf","Hessisch Oldendorf","52.1667","9.2500","Germany","DE","DEU","Lower Saxony","","18458","1276530384"
"Bönen","Bonen","51.5986","7.7592","Germany","DE","DEU","North Rhine-Westphalia","","18438","1276501741"
"Lahnstein","Lahnstein","50.3011","7.6056","Germany","DE","DEU","Rhineland-Palatinate","","18433","1276335770"
"Vechelde","Vechelde","52.2608","10.3720","Germany","DE","DEU","Lower Saxony","","18419","1276280794"
"Kronberg","Kronberg","50.1833","8.5000","Germany","DE","DEU","Hesse","","18416","1276558702"
"Konz","Konz","49.7000","6.5833","Germany","DE","DEU","Rhineland-Palatinate","","18403","1276863750"
"Langen","Langen","53.6167","8.5833","Germany","DE","DEU","Lower Saxony","","18395","1276787724"
"Sigmaringen","Sigmaringen","48.0867","9.2164","Germany","DE","DEU","Baden-Württemberg","minor","18375","1276579491"
"Illertissen","Illertissen","48.2167","10.0833","Germany","DE","DEU","Bavaria","","18368","1276593057"
"Wörth am Rhein","Worth am Rhein","49.0517","8.2603","Germany","DE","DEU","Rhineland-Palatinate","","18350","1276803392"
"Püttlingen","Puttlingen","49.2833","6.8833","Germany","DE","DEU","Saarland","","18295","1276328612"
"Parchim","Parchim","53.4167","11.8333","Germany","DE","DEU","Mecklenburg-Western Pomerania","minor","18278","1276781173"
"Bad Segeberg","Bad Segeberg","53.9167","10.3167","Germany","DE","DEU","Schleswig-Holstein","minor","18221","1276181220"
"Taufkirchen","Taufkirchen","48.0500","11.6167","Germany","DE","DEU","Bavaria","","18185","1276946888"
"Heusweiler","Heusweiler","49.3500","6.9167","Germany","DE","DEU","Saarland","","18138","1276589030"
"Großenhain","Grossenhain","51.2833","13.5500","Germany","DE","DEU","Saxony","","18102","1276062611"
"Bobingen","Bobingen","48.2667","10.8167","Germany","DE","DEU","Bavaria","","18070","1276277241"
"Ismaning","Ismaning","48.2264","11.6725","Germany","DE","DEU","Bavaria","","18062","1276633464"
"Frankenberg","Frankenberg","51.0589","8.7967","Germany","DE","DEU","Hesse","","18033","1276051534"
"Buchen in Odenwald","Buchen in Odenwald","49.5217","9.3233","Germany","DE","DEU","Baden-Württemberg","","18018","1276974738"
"Halstenbek","Halstenbek","53.6333","9.8667","Germany","DE","DEU","Schleswig-Holstein","","17978","1276502053"
"Forst (Lausitz)","Forst (Lausitz)","51.7333","14.6333","Germany","DE","DEU","Brandenburg","minor","17855","1276307453"
"Werdohl","Werdohl","51.2667","7.7667","Germany","DE","DEU","North Rhine-Westphalia","","17827","1276252108"
"Freilassing","Freilassing","47.8333","12.9667","Germany","DE","DEU","Bavaria","","17816","1276282147"
"Oberasbach","Oberasbach","49.4219","10.9583","Germany","DE","DEU","Bavaria","","17810","1276883001"
"Freudenberg","Freudenberg","50.8997","7.8667","Germany","DE","DEU","North Rhine-Westphalia","","17773","1276203816"
"Weilerswist","Weilerswist","50.7667","6.8331","Germany","DE","DEU","North Rhine-Westphalia","","17763","1276196385"
"Auerbach","Auerbach","50.5094","12.4000","Germany","DE","DEU","Saxony","","17759","1276679224"
"Schrobenhausen","Schrobenhausen","48.5333","11.2667","Germany","DE","DEU","Bavaria","","17754","1276307699"
"Bad Münder am Deister","Bad Munder am Deister","52.1992","9.4653","Germany","DE","DEU","Lower Saxony","","17728","1276351668"
"Kreuzau","Kreuzau","50.7500","6.4831","Germany","DE","DEU","North Rhine-Westphalia","","17687","1276795378"
"Diepholz","Diepholz","52.6072","8.3711","Germany","DE","DEU","Lower Saxony","minor","17685","1276476080"
"Bad Säckingen","Bad Sackingen","47.5500","7.9500","Germany","DE","DEU","Baden-Württemberg","","17660","1276877057"
"Nidda","Nidda","50.4128","9.0092","Germany","DE","DEU","Hesse","","17650","1276604046"
"Bexbach","Bexbach","49.3494","7.2594","Germany","DE","DEU","Saarland","","17642","1276508289"
"Damme","Damme","52.5208","8.1986","Germany","DE","DEU","Lower Saxony","","17639","1276165336"
"Bad Wildungen","Bad Wildungen","51.1167","9.1167","Germany","DE","DEU","Hesse","","17595","1276828659"
"Trossingen","Trossingen","48.0756","8.6361","Germany","DE","DEU","Baden-Württemberg","","17571","1276343997"
"Garching bei München","Garching bei Munchen","48.2500","11.6500","Germany","DE","DEU","Bavaria","","17526","1276544473"
"Stockach","Stockach","47.8514","9.0114","Germany","DE","DEU","Baden-Württemberg","","17490","1276190104"
"Nümbrecht","Numbrecht","50.9053","7.5422","Germany","DE","DEU","North Rhine-Westphalia","","17486","1276389854"
"Sinzig","Sinzig","50.5453","7.2519","Germany","DE","DEU","Rhineland-Palatinate","","17437","1276200986"
"Remagen","Remagen","50.5786","7.2306","Germany","DE","DEU","Rhineland-Palatinate","","17426","1276287418"
"Cham","Cham","49.2167","12.6500","Germany","DE","DEU","Bavaria","minor","17421","1276459468"
"Babenhausen","Babenhausen","49.9667","8.9500","Germany","DE","DEU","Hesse","","17409","1276006345"
"Kelsterbach","Kelsterbach","50.0617","8.5311","Germany","DE","DEU","Hesse","","17375","1276996005"
"Gescher","Gescher","51.9569","7.0056","Germany","DE","DEU","North Rhine-Westphalia","","17361","1276129657"
"Bad Langensalza","Bad Langensalza","51.1081","10.6467","Germany","DE","DEU","Thuringia","","17349","1276854476"
"Schwarzenbek","Schwarzenbek","53.5042","10.4792","Germany","DE","DEU","Schleswig-Holstein","","17317","1276765796"
"Schwalbach","Schwalbach","49.2833","6.8167","Germany","DE","DEU","Saarland","","17309","1276949643"
"Holzwickede","Holzwickede","51.5000","7.6167","Germany","DE","DEU","North Rhine-Westphalia","","17298","1276204941"
"Horn-Bad Meinberg","Horn-Bad Meinberg","51.8833","8.9667","Germany","DE","DEU","North Rhine-Westphalia","","17290","1276648708"
"Brand","Brand","50.7489","6.1650","Germany","DE","DEU","North Rhine-Westphalia","","17284","1276474228"
"Bad Münstereifel","Bad Munstereifel","50.5531","6.7661","Germany","DE","DEU","North Rhine-Westphalia","","17282","1276172917"
"Gunzenhausen","Gunzenhausen","49.1147","10.7542","Germany","DE","DEU","Bavaria","","17239","1276273217"
"Oerlinghausen","Oerlinghausen","51.9667","8.6667","Germany","DE","DEU","North Rhine-Westphalia","","17238","1276933659"
"Heilbad Heiligenstadt","Heilbad Heiligenstadt","51.3789","10.1386","Germany","DE","DEU","Thuringia","minor","17233","1276037701"
"Bendorf","Bendorf","50.4297","7.5703","Germany","DE","DEU","Rhineland-Palatinate","","17221","1276205648"
"Marktredwitz","Marktredwitz","50.0000","12.0667","Germany","DE","DEU","Bavaria","","17206","1276442185"
"Bad Wörishofen","Bad Worishofen","48.0058","10.5969","Germany","DE","DEU","Bavaria","","17180","1276068961"
"Stockelsdorf","Stockelsdorf","53.8833","10.6500","Germany","DE","DEU","Schleswig-Holstein","","17087","1276893181"
"Eutin","Eutin","54.1378","10.6181","Germany","DE","DEU","Schleswig-Holstein","minor","17086","1276288365"
"Künzell","Kunzell","50.5500","9.7167","Germany","DE","DEU","Hesse","","17062","1276700947"
"Kelheim","Kelheim","48.9167","11.8667","Germany","DE","DEU","Bavaria","minor","17044","1276123640"
"Wadgassen","Wadgassen","49.2667","6.7667","Germany","DE","DEU","Saarland","","17016","1276539797"
"Kamenz","Kamenz","51.2667","14.1000","Germany","DE","DEU","Saxony","","17015","1276558710"
"Ginsheim-Gustavsburg","Ginsheim-Gustavsburg","49.9833","8.3333","Germany","DE","DEU","Hesse","","16960","1276577011"
"Hünfeld","Hunfeld","50.6667","9.7667","Germany","DE","DEU","Hesse","","16941","1276813919"
"Eggenstein-Leopoldshafen","Eggenstein-Leopoldshafen","49.0778","8.3925","Germany","DE","DEU","Baden-Württemberg","","16924","1276489568"
"Kronach","Kronach","50.2411","11.3281","Germany","DE","DEU","Bavaria","minor","16906","1276212761"
"Bruckmühl","Bruckmuhl","47.8833","11.9167","Germany","DE","DEU","Bavaria","","16894","1276950984"
"Heidenau","Heidenau","50.9833","13.8667","Germany","DE","DEU","Saxony","","16884","1276588672"
"Thale","Thale","51.7500","11.0500","Germany","DE","DEU","Saxony-Anhalt","","16868","1276578169"
"Bitburg","Bitburg","49.9667","6.5333","Germany","DE","DEU","Rhineland-Palatinate","minor","16852","1276110282"
"Finnentrop","Finnentrop","51.1667","7.9667","Germany","DE","DEU","North Rhine-Westphalia","","16851","1276799672"
"Wittenberge","Wittenberge","53.0000","11.7500","Germany","DE","DEU","Brandenburg","","16837","1276040852"
"Bad Lippspringe","Bad Lippspringe","51.7833","8.8167","Germany","DE","DEU","North Rhine-Westphalia","","16808","1276944431"
